step,private value,transaction fee,incentive awareness,revenue,probability,miner number
4,3955.0,1130.212,0.28576788,1167.271727105615,0.23398730240903046,2
4,4590.0,1311.6714,0.2857672,1399.986885699612,0.2430606879640422,2
4,2431.0,694.7093,0.28577098,635.1866300161253,0.20365186890241035,2
4,4228.0,1208.2251,0.28576753,1266.6647955772573,0.23806607469902574,2
4,4606.0,1316.2437,0.2857672,1405.917488427696,0.24327164278209645,2
4,5313.0,1518.278,0.2857666,1670.9162678503722,0.2518866343890329,2
4,924.0,264.0646,0.2857842,171.50587774967744,0.13969937219347775,2
4,3288.0,939.6082,0.28576893,929.1435988665711,0.22260114317281404,2
4,1460.0,417.23355,0.2857764,325.47016049231615,0.17061578183612697,2
4,19300.0,5515.243,0.2857639,7531.489845950179,0.3264746734730334,2
4,2571.0,734.71606,0.28577054,682.1154034784024,0.20719807278912736,2
4,9585.0,2739.0571,0.28576496,3362.535414076563,0.2866781893688192,2
4,23057.0,6588.8555,0.28576377,9215.39655833352,0.3363654956286218,2
4,2864.0,818.4446,0.28576976,781.789873635375,0.21399079805121735,2
4,3850.0,1100.2068,0.285768,1129.3253498387112,0.23233773434533922,2
4,2414.0,689.8513,0.28577104,629.5209481790866,0.2032063462182306,2
4,19100.0,5458.0913,0.28576395,7442.744923873662,0.32589276923350463,2
4,3000.0,857.30835,0.28576946,828.6750254963611,0.2168939280882151,2
4,338.0,96.60755,0.28582117,31.01224093882429,0.0664435160348361,2
4,3365.0,961.61194,0.28576878,956.2611336730995,0.22403637601772478,2
4,1830.0,522.96576,0.28577363,439.7699557350741,0.1854228029380569,2
4,1308.0,373.79758,0.28577796,280.20405639689443,0.16330372180789968,2
4,9408.0,2688.477,0.285765,3290.0756235030285,0.2855976942023168,2
4,4830.0,1380.2545,0.285767,1489.2669285470254,0.24614551902725917,2
4,2878.0,822.44525,0.28576973,786.5989064074818,0.21429642261869253,2
4,495.0,141.47232,0.28580266,64.10796748369275,0.0952005202359648,2
4,4623.0,1321.1016,0.28576717,1412.2221996828391,0.24349492537648496,2
4,4544.0,1298.5261,0.2857672,1382.9537971170803,0.24244979007058165,2
4,5000.0,1428.8341,0.2857668,1552.9102340141053,0.24823331307161536,2
4,864.0,246.91885,0.2857857,155.4176088056823,0.1350487140244095,2
4,1637.0,467.81354,0.28577492,379.47885867388317,0.17815243879979836,2
4,9870.0,2820.4995,0.2857649,3479.5559189157807,0.28837439842169404,2
4,4541.0,1297.669,0.28576723,1381.8437869324296,0.2424097185122292,2
4,2850.0,814.44385,0.28576976,776.9849365692836,0.21368356352716472,2
4,7194.0,2055.7979,0.28576562,2399.405022159863,0.2699134654281937,2
4,2943.0,841.0199,0.28576958,808.9791179229763,0.21569474032144526,2
4,4962.0,1417.9751,0.28576684,1538.6558893585425,0.24777326003565692,2
4,563.0,160.90422,0.2857979,79.73435599565555,0.10462126642496226,2
4,9086.0,2596.4617,0.2857651,3158.6939817565085,0.28357576560740677,2
4,2475.0,707.28284,0.28577083,649.8842324022057,0.20478958313948678,2
4,179.0,51.171253,0.28587294,3.892116209348441,0.015341630107427926,2
4,5360.0,1531.7086,0.28576654,1688.7250069381166,0.2524153265773589,2
4,1169.0,334.0765,0.28577974,239.83397223034552,0.1557563348235398,2
4,3400.0,971.6135,0.2857687,968.6213756972223,0.22467714670823483,2
4,2280.0,651.5591,0.28577152,585.1219619319894,0.19957149599459276,2
4,3990.0,1140.2136,0.28576782,1179.9560445358281,0.23452674776191643,2
4,837.0,239.20328,0.28578648,148.2723486166648,0.13283876029011105,2
4,151.0,43.169888,0.2858933,0.19116719454795159,0.0008868209135894353,2
4,2457.0,702.13916,0.28577092,643.8658030578506,0.20432682248836995,2
4,1677.0,479.2441,0.28577468,391.86036868914056,0.17973304982099253,2
4,4146.0,1184.7926,0.28576764,1236.7022927095863,0.2368712255569672,2
4,336.0,96.03604,0.28582156,30.623538980372594,0.06598567656102504,2
4,594.0,169.76286,0.28579608,87.06887296031307,0.10850481205521215,2
4,2097.0,599.2645,0.2857723,525.2757041693509,0.1942166972915926,2
4,302.0,86.32009,0.2858281,24.17042775806409,0.05769760684313737,2
4,5917.0,1690.8788,0.28576624,1901.439881002212,0.25832995380143253,2
4,156.0,44.5987,0.28588912,0.8190602856617366,0.0036829523494295497,2
4,37026.0,10580.679,0.28576347,15691.532528337855,0.36231481586753445,2
4,2160.0,617.2676,0.28577203,545.7713291551618,0.19611522852425675,2
4,4817.0,1376.5396,0.285767,1484.4137698297047,0.24598267889439449,2
4,627.0,179.19304,0.28579432,95.00912688739812,0.11239950652512797,2
4,305.0,87.17739,0.28582752,24.72758723359737,0.058470220407980875,2
4,250.0,71.46041,0.28584164,14.934401911367178,0.042737008566608975,2
4,429.0,122.61198,0.2858088,49.62845927755031,0.08456519062924336,2
4,1272.0,363.5101,0.28577837,269.64937650955324,0.16143607220819736,2
4,1728.0,493.818,0.2857743,407.7352801830119,0.1816900598254502,2
4,4520.0,1291.668,0.28576726,1374.0772332961799,0.24212844320967283,2
5,910.0,266.21848,0.29254776,92.1859736426475,0.14319450017083196,1
5,2278.0,650.9877,0.28577158,329.72323323858245,0.20265564516075668,1
5,143.0,40.88379,0.28590062,0.0,0.0,1
5,1197.0,342.0779,0.2857794,137.08205664673127,0.16034450211424306,1
5,2820.0,805.87103,0.28576988,435.47405277349475,0.21620961708349293,1
5,15884.0,4539.0776,0.28576413,3620.698302956901,0.3191470322155382,1
5,12876.0,3679.5024,0.2857644,2825.096590380641,0.3071926646401057,1
5,1120.0,320.07413,0.28578046,124.65710281192696,0.1558358181054459,1
5,2153.0,615.2672,0.28577206,306.06150448792414,0.1990342580058322,1
5,327.0,93.46416,0.2858231,15.550214802043612,0.06658598786911404,1
5,845.0,241.48936,0.28578624,82.3272596926775,0.1364139335198112,1
5,1416.0,404.65997,0.28577682,173.56398227107545,0.1716178314535153,1
5,2034.0,581.2615,0.2857726,283.8205730511153,0.19536934423543226,1
5,3404.0,972.7566,0.2857687,554.2844009912332,0.22798391930690795,1
5,1450.0,414.37585,0.28577647,179.3663691876826,0.17319639558976424,1
5,5214.0,1489.9875,0.2857667,946.2387308925022,0.25409118344777254,1
5,4349.0,1242.8026,0.28576744,755.0435102824787,0.24307647455807505,1
5,3486.0,996.1892,0.28576857,571.3161799376168,0.22946168520081386,1
5,1256.0,358.9379,0.28577858,146.7504816858192,0.16359010279292452,1
5,3616.0,1033.3384,0.28576836,598.4796932393941,0.23172981251254265,1
5,3369.0,962.75494,0.28576875,547.0394672674028,0.2273415443986968,1
5,3588.0,1025.3369,0.28576836,592.6126432985754,0.23124875312346407,1
5,5037.0,1439.4075,0.2857668,906.6085310192019,0.2520042288381092,1
5,2130.0,608.6947,0.28577217,301.7406020186101,0.19834322699377838,1
5,8240.0,2354.706,0.2857653,1655.6738054374719,0.2813238932196714,1
5,5685.0,1624.5819,0.2857664,1052.8536706208204,0.25929686231107196,1
5,1332.0,380.65588,0.2857777,159.38263732036776,0.16753415993695867,1
5,2151.0,614.6957,0.28577206,305.68535455908244,0.19897448072175697,1
5,163.0,46.599045,0.28588372,1.1611002196912947,0.00997500594126866,1
5,2833.0,809.58594,0.28576982,438.0676762052293,0.21649927433240287,1
5,1990.0,568.68787,0.2857728,275.67091645960403,0.19395522623499709,1
5,2961.0,846.1637,0.28576958,463.7358103080125,0.2192774019881764,1
5,6316.0,1804.8982,0.28576604,1198.121951627457,0.2655940838807375,1
5,1659.0,474.10043,0.28577483,215.76258795355628,0.1820935664306964,1
5,3336.0,953.3247,0.2857688,540.2221860251213,0.22672925161867893,1
5,1674.0,478.38678,0.28577465,218.420215856581,0.18268467775668484,1
5,1582.0,452.0966,0.28577533,202.2131928717129,0.1789650254599206,1
5,8649.0,2471.583,0.28576517,1755.392663923872,0.28416288978773724,1
5,4010.0,1145.9288,0.2857678,681.9506274442588,0.23810533596497002,1
5,4609.0,1317.1008,0.28576717,811.8369136376922,0.24661657958890612,1
5,2700.0,771.5795,0.2857702,411.6521857229362,0.21346599036495995,1
5,2189.0,625.5547,0.2857719,312.8454109291328,0.20010000249313661,1
5,1743.0,498.1044,0.28577417,230.7187415897289,0.18533179947569192,1
5,281.0,80.31907,0.28583297,10.977298999843507,0.054700259462364655,1
5,8412.0,2403.8572,0.28576523,1697.5140331602422,0.2825355660437051,1
5,329.0,94.03568,0.28582275,15.756546534816668,0.06705931655672852,1
5,17550.0,5015.1587,0.28576404,4071.088637542709,0.32478182509990094,1
5,796.0,227.48697,0.28578764,75.17285869364497,0.13222715152305842,1
5,2800.0,800.15576,0.2857699,431.48868362317626,0.21576114547501749,1
5,11869.0,3391.74,0.2857646,2564.543387931019,0.3025203172931724,1
5,3844.0,1098.4923,0.28576803,646.5798338641267,0.2355046522426362,1
5,20010.0,5718.1353,0.2857639,4747.05091013649,0.33215056218846123,1
5,715.0,204.34016,0.28579044,63.64972053692061,0.12464211217097916,1
5,3406.0,973.32806,0.28576866,554.6988961732908,0.2280204280554805,1
5,5225.0,1493.1309,0.28576666,948.7097679692438,0.25421839089737136,1
5,1110.0,317.21652,0.28578064,123.06022749465443,0.15522551988439245,1
5,4530.0,1294.5258,0.2857673,794.5158376025413,0.2455639507194969,1
5,700.0,200.05374,0.28579107,61.560223221383204,0.123133681209161,1
5,36079.0,10310.061,0.28576347,9398.336699661355,0.36471569645919666,1
5,17154.0,4901.9966,0.28576407,3963.4609269926264,0.3234949250160856,1
5,7020.0,2006.0752,0.2857657,1363.1630700671587,0.27187545150113596,1
5,336.0,96.03604,0.28582156,16.483324440714892,0.06869083393710138,1
5,2678.0,765.2927,0.28577024,407.30870511426764,0.2129487927163787,1
5,825.0,235.7741,0.28578678,79.3911956088634,0.1347381280257751,1
5,1908.0,545.25525,0.2857732,260.5940028520262,0.19122730259300635,1
5,4267.0,1219.37,0.28576753,737.2611537030164,0.2419129462965651,1
5,2736.0,781.86707,0.28577012,418.77582769446207,0.21430263022845233,1
5,839.0,239.77478,0.2857864,81.44418337704442,0.1359158137806832,1
5,2075.0,592.97766,0.28577235,291.45096370870067,0.19665760499364457,1
5,429.0,122.61198,0.2858088,26.75527659660386,0.08732481218343557,1
5,3504.0,1001.33276,0.28576848,575.0655351816258,0.2297810619143091,1
5,7232.0,2066.657,0.28576562,1413.4270903185106,0.2736366366199673,1
5,4233.0,1209.654,0.28576756,729.9067433192248,0.2414234943835545,1
5,2002.0,572.11707,0.28577277,277.88949659065975,0.19434422907786292,1
5,1764.0,504.10547,0.28577408,234.48522308601014,0.1861149622209777,1
5,1125.0,321.50293,0.28578037,125.45699239874762,0.15613870545906813,1
5,3266.0,933.3214,0.28576896,525.8061119245598,0.22540872730344974,1
5,3889.0,1111.3516,0.28576794,656.1398361929658,0.23622134008561546,1
5,3679.0,1051.3414,0.28576827,611.7131035784207,0.23279778838732962,1
5,2775.0,793.0118,0.28577,426.5153993120609,0.21519572869400175,1
5,710.0,202.91136,0.28579065,62.95162206604655,0.12414323120389145,1
5,3024.0,864.16675,0.28576943,476.454434280166,0.22059778635656752,1
5,1760.0,502.96243,0.2857741,233.76697394020388,0.18596657733333724,1
5,852.0,243.48969,0.285786,83.35994472492126,0.1369901917487595,1
5,7082.0,2023.7925,0.28576568,1377.8369220860595,0.2723962820358437,1
5,1420.0,405.803,0.28577676,174.244795939487,0.17180567236093436,1
5,2984.0,852.73627,0.28576952,468.3727452897812,0.21976292190278895,1
5,17406.0,4974.0083,0.285764,4031.911265853694,0.32431740330932396,1
5,604.0,172.62048,0.2857955,48.550125835666385,0.11254620112273203,1
5,760.0,217.19951,0.28578883,70.0029332582567,0.12896623045853128,1
5,444.0,126.89842,0.28580725,28.508303017423565,0.08990274731180646,1
5,5565.0,1590.2902,0.28576642,1025.5363330264129,0.25801539599144574,1
5,2000.0,571.5455,0.28577274,277.51950716826485,0.19427955288134427,1
5,1410.0,402.94537,0.28577685,172.5437137064393,0.17133500921606934,1
5,2972.0,849.307,0.28576952,465.952555373914,0.21951010196692192,1
5,3051.0,871.8823,0.28576937,481.9220292786802,0.22115466027134267,1
5,924.0,264.0646,0.2857842,94.1278912910049,0.14263197898740668,1
5,531.0,151.7598,0.28579998,39.12342599270548,0.10316265415629354,1
5,528.0,150.9025,0.2858002,38.74558171330076,0.10274685283522315,1
5,3545.0,1013.0493,0.2857685,583.6199218247733,0.2305020890045166,1
6,2827.0,787.01605,0.27839267,408.4716592162976,0.20023278107949785,1
6,423.0,120.89739,0.28580943,22.268287402740086,0.07371100690021,1
6,20328.0,5809.008,0.28576386,4593.637597632679,0.3163881857852043,1
6,8921.0,2549.3105,0.2857651,1721.837273775166,0.27023245348699304,1
6,2112.0,603.5509,0.2857722,276.9380859895824,0.18359127039763082,1
6,2310.0,660.1319,0.28577137,312.2356899272318,0.18924887956456066,1
6,71616.0,20465.217,0.2857632,19617.607035436864,0.3835250568409351,1
6,4368.0,1248.2322,0.28576744,712.4611362388898,0.22836992264427206,1
6,2177.0,622.1255,0.28577194,288.44415085853285,0.18550960137592598,1
6,1838.0,525.25183,0.28577358,229.38430827532292,0.17473595751393414,1
6,2016.0,576.1177,0.28577265,260.0974653233072,0.18063800141753295,1
6,3579.0,1022.76514,0.28576842,552.995940745232,0.21633221136628736,1
6,2331.0,666.133,0.28577134,316.02170112182836,0.1898179856334874,1
6,7360.0,2103.2344,0.28576553,1362.2439154748363,0.25914107887867577,1
6,2393.0,683.85034,0.28577113,327.2448280602251,0.1914664561348398,1
6,1870.0,534.39624,0.2857734,234.85453079852988,0.1758414717548734,1
6,1833.0,523.82306,0.28577363,228.53166399819798,0.1745613269341241,1
6,5263.0,1503.9899,0.28576666,900.2216585257253,0.23948370101520527,1
6,3551.0,1014.7637,0.28576842,547.4570810153978,0.21585412800238704,1
6,1713.0,489.5315,0.28577438,208.24425143040995,0.17020810133901837,1
6,1970.0,562.97253,0.28577286,252.09500245576626,0.17916850138301466,1
6,4389.0,1254.233,0.28576738,716.7884726439606,0.22865765781406114,1
6,2981.0,851.87885,0.2857695,436.75122209228107,0.20513216033323964,1
6,1870.0,534.39624,0.2857734,234.85453079852988,0.1758414717548734,1
6,176.0,50.31397,0.2858748,0.6039790196350402,0.00480545859542437,1
6,6099.0,1742.8875,0.2857661,1081.0865360013222,0.24817690633180595,1
6,3440.0,983.0441,0.28576863,525.5877395334419,0.2139182659373595,1
6,6395.0,1827.4733,0.28576595,1146.2390211606814,0.25095398189554335,1
6,2352.0,672.13403,0.28577128,319.81552749162273,0.19038157437134032,1
6,4324.0,1235.6584,0.28576744,703.4075065830631,0.22776221301049937,1
6,3203.0,915.31824,0.28576905,479.38485045991314,0.20955049704776646,1
6,4888.0,1396.8289,0.28576696,820.7501310031856,0.23509306690622056,1
6,1559.0,445.52408,0.28577554,182.731814010284,0.16410935383555014,1
6,5774.0,1650.0146,0.2857663,1010.2014739378645,0.24495758054890238,1
6,994.0,284.06802,0.28578272,95.3073440100739,0.13424855787497955,1
6,12422.0,3549.766,0.28576446,2564.374546958549,0.2890336954255995,1
6,3209.0,917.03284,0.28576905,480.546023250166,0.2096653176318425,1
6,4368.0,1248.2322,0.28576744,712.4611362388898,0.22836992264427206,1
6,1197.0,342.0779,0.2857794,125.44191968650858,0.14672906614045692,1
6,1386.0,396.08707,0.2857771,154.84551362377647,0.15642336654782285,1
6,2819.0,805.5853,0.28576988,406.06253098493283,0.20167853967699256,1
6,8228.0,2351.2769,0.2857653,1560.7703760251811,0.26558514628643004,1
6,11850.0,3386.3103,0.28576458,2423.8131174773343,0.2863778333296409,1
6,448.0,128.04147,0.28580686,24.94444834910001,0.07796150524033835,1
6,265.0,75.74686,0.2858372,7.1834615662902035,0.037956894351301736,1
6,897.0,256.34903,0.28578487,81.52675922579054,0.12725612382571114,1
6,814.0,232.63068,0.28578708,70.10041362170426,0.12057810888935691,1
6,4970.0,1420.2615,0.2857669,838.0335162233597,0.23608316788097505,1
6,14386.0,4111.005,0.28576428,3054.343525722929,0.29725985179436,1
6,5720.0,1634.5835,0.28576633,998.4922629994766,0.24440403127680457,1
6,2717.0,776.4375,0.28577015,386.93391034776045,0.1993926556592537,1
6,2190.0,625.8404,0.28577188,290.7551346939429,0.18588584784128545,1
6,1760.0,502.96243,0.2857741,216.14938451571064,0.17195141192774377,1
6,172.0,49.170906,0.28587735,0.35445021867100035,0.0028857187439975587,1
6,3312.0,946.4665,0.28576887,500.54916301848675,0.2116009607397374,1
6,1178.0,336.6484,0.28577963,122.55389579873572,0.14566311731720372,1
6,1728.0,493.818,0.2857743,210.76136280556105,0.1707700822392382,1
6,5250.0,1500.2749,0.28576666,897.4484124974806,0.23933712182219094,1
6,4452.0,1272.2361,0.28576732,729.794410404599,0.22951213664914513,1
6,3952.0,1129.3547,0.2857679,627.5972772891475,0.2223436594624467,1
6,7950.0,2271.8347,0.28576538,1496.7815092631934,0.26360301868825486,1
6,15680.0,4480.782,0.28576416,3382.8010397407843,0.3020569032744564,1
6,5000.0,1428.8341,0.2857668,844.3701133440916,0.23644102192732855,1
6,845.0,241.48936,0.28578624,74.32625556848274,0.12315649669069835,1
6,4387.0,1253.6615,0.28576738,716.3761839992956,0.2286303199529906,1
6,302.0,86.32009,0.2858281,10.387854450421685,0.04816329212353721,1
6,3360.0,960.18304,0.28576878,509.9155956061111,0.21248103711549976,1
6,2244.0,641.2716,0.28577167,300.3885383472643,0.18742323375268424,1
6,10528.0,3008.5317,0.28576478,2103.0666944759623,0.2796829006091526,1
6,1551.0,443.23798,0.2857756,181.42353229205423,0.16377482561562287,1
6,2016.0,576.1177,0.28577265,260.0974653233072,0.18063800141753295,1
6,616.0,176.04964,0.28579485,44.449457349876155,0.10103289159871381,1
6,6358.0,1816.9001,0.28576598,1138.0650725898752,0.2506144126535356,1
6,310.0,88.6062,0.28582644,11.110512490894488,0.05018438885688902,1
6,1974.0,564.11566,0.2857729,252.78908597001092,0.1792977474029319,1
6,1372.0,392.0864,0.28577727,152.627608678971,0.15575618905713587,1
6,37076.0,10594.966,0.28576344,9238.81043847349,0.34888404945907286,1
6,5940.0,1697.4514,0.28576624,1046.3200862168123,0.2466253633880993,1
6,24840.0,7098.371,0.28576374,5807.341781459036,0.3273285565911725,1
6,25792.0,7370.417,0.28576368,6067.507527293879,0.3293694968950649,1
6,3998.0,1142.4998,0.28576782,636.8982311939752,0.22304261136060682,1
6,2397.0,684.99335,0.2857711,327.97118574633936,0.19157120984536116,1
6,288.0,82.31941,0.2858313,9.147980380846025,0.04447663476701031,1
6,4120.0,1177.3628,0.28576767,661.6681407577981,0.22485549328907514,1
6,659.0,188.33745,0.2857928,49.80445403522933,0.1058177537947397,1
6,1921.0,548.9702,0.28577316,243.61993932743917,0.17756169870590327,1
6,7650.0,2186.106,0.2857655,1428.1518003446754,0.26137984908080397,1
6,3525.0,1007.33386,0.28576848,542.3218110195154,0.21540656360257532,1
6,1670.0,477.24368,0.28577465,201.05944160673684,0.16856707335582388,1
6,8960.0,2560.4556,0.28576514,1730.96497186286,0.27048253040893616,1
6,3180.0,908.74567,0.28576908,474.9380930899863,0.20910828262853515,1
6,1734.0,495.53256,0.28577426,211.7697281746122,0.17099337594240602,1
6,1348.0,385.22815,0.28577757,148.8397033342926,0.15459498867120966,1
6,1066.0,304.64297,0.2857814,105.80653417413188,0.1389709829679115,1
6,27387.0,7826.2085,0.28576362,6506.279070856262,0.33261839479026045,1
6,6720.0,1920.3464,0.28576583,1218.391564216194,0.25384989725920315,1
6,2002.0,572.11707,0.28577277,257.6572483849713,0.18019464541857666,1
6,5641.0,1612.008,0.28576636,981.3983190461427,0.24358408575715657,1
6,849.0,242.63242,0.28578612,74.87524447302714,0.12348160822002267,1
6,7210.0,2060.37,0.28576562,1328.326759396239,0.25794606401319964,1
7,4217.0,1215.9087,0.288335,717.2256964934116,0.23898829550424075,1
7,429.0,122.61198,0.2858088,26.047653480230498,0.0850152469838067,1
7,5883.0,1681.163,0.28576627,1086.3200573839094,0.2585345523975177,1
7,7131.0,2037.7949,0.28576565,1374.9150449876965,0.2699508509666872,1
7,5795.0,1656.0159,0.28576633,1066.3446615929963,0.2576343923724085,1
7,1133.0,323.78906,0.28578028,124.72126131175894,0.15412700883292113,1
7,179.0,51.171253,0.28587294,2.0146063410362043,0.015760197854843474,1
7,2713.0,775.29443,0.28577015,409.0636702736738,0.21110723804769801,1
7,3545.0,1013.0493,0.2857685,576.7463236217519,0.22778734489533625,1
7,1847.0,527.8237,0.28577355,246.06201497783036,0.18652701739795913,1
7,1878.0,536.6824,0.28577337,251.64036024395534,0.18760683911652604,1
7,1584.0,452.66815,0.28577533,199.66945746309287,0.17649061837211222,1
7,5060.0,1445.9799,0.28576678,901.6787345220363,0.24949466223020408,1
7,6627.0,1893.7705,0.2857659,1257.2270472340517,0.2656171751885654,1
7,1770.0,505.82004,0.28577402,232.30280711859,0.1837577038652025,1
7,2921.0,834.73315,0.28576964,450.10505142536937,0.21574663488153767,1
7,359.0,102.608574,0.28581774,18.336638100340174,0.07151814075935267,1
7,1344.0,384.08505,0.28577757,158.96994848967617,0.16560836863940898,1
7,2042.0,583.5476,0.2857726,281.5046863936912,0.1930160270065942,1
7,529.0,151.18826,0.28580013,37.98401580807637,0.10053688671400167,1
7,2813.0,803.87067,0.28576988,428.71545611334506,0.21338370256499892,1
7,111.0,31.739374,0.28594032,0.0,0.0,1
7,606.0,173.192,0.2857954,47.78669370351847,0.11041083771967063,1
7,4266.0,1219.0844,0.28576756,728.6617162382996,0.23914732144896267,1
7,1960.0,560.115,0.28577295,266.49980340446814,0.19037263885630631,1
7,4738.0,1353.9644,0.28576708,830.8574567228746,0.24552266701610445,1
7,4540.0,1297.3832,0.28576723,787.7440169244945,0.24293466059654148,1
7,7458.0,2131.2393,0.28576553,1452.0333456863816,0.2725921842493129,1
7,627.0,179.19304,0.28579432,50.541027103161305,0.11286342441746453,1
7,1922.0,549.256,0.28577316,259.59524332877425,0.18910681075273797,1
7,6160.0,1760.3191,0.2857661,1149.5364377302553,0.2612772293524663,1
7,1664.0,475.52917,0.28577474,213.5967633465252,0.17972402756409514,1
7,3110.0,888.74243,0.28576928,487.93102613588496,0.21966431677541637,1
7,3550.0,1014.47797,0.28576845,577.7805335438145,0.22787438873194793,1
7,3183.0,909.603,0.2857691,502.669675798236,0.2211095034629671,1
7,2299.0,656.98865,0.2857715,329.4088543623671,0.20061301881561178,1
7,4049.0,1157.0736,0.28576773,682.3751677425012,0.23595869166109668,1
7,3888.0,1111.0658,0.28576794,648.3379119108023,0.23347255075514575,1
7,2961.0,846.1637,0.28576958,458.0693680142432,0.21659802567719377,1
7,96296.0,27517.844,0.2857631,28462.584653878166,0.41383174841762593,1
7,3600.0,1028.7661,0.28576836,588.137942795686,0.22873762897790337,1
7,2840.0,811.58624,0.2857698,434.0469913581267,0.21398345864637577,1
7,2000.0,571.5455,0.28577274,273.80145958827086,0.1916767065848681,1
7,1056.0,301.7853,0.28578153,112.63648763099326,0.14934273881279167,1
7,559.0,159.76117,0.28579816,41.74546361479982,0.10456263373874453,1
7,2961.0,846.1637,0.28576958,458.0693680142432,0.21659802567719377,1
7,20080.0,5738.1387,0.2857639,4722.514410418041,0.3292818346498017,1
7,3808.0,1088.2047,0.28576803,631.5254199386909,0.23219593868152055,1
7,1800.0,514.3929,0.2857738,237.64688397508817,0.18485187339756162,1
7,1526.0,436.09384,0.28577578,189.6802044189322,0.17403351926110774,1
7,1081.0,308.92938,0.28578112,116.53384190450826,0.15093676567477515,1
7,6263.0,1789.7527,0.28576604,1173.1707884615748,0.26226378869575206,1
7,1285.0,367.22504,0.28577822,149.23712666988754,0.16260753738634573,1
7,16590.0,4740.826,0.2857641,3774.9374352657455,0.3185823324074813,1
7,3646.0,1041.9111,0.28576827,597.6919047786573,0.22952054836138672,1
7,1344.0,384.08505,0.28577757,158.96994848967617,0.16560836863940898,1
7,571.0,163.1903,0.2857974,43.2711499606284,0.1061062323158558,1
7,222.0,63.459053,0.2858516,5.321637451624489,0.03356632815465683,1
7,8022.0,2292.41,0.28576538,1586.361819731103,0.27687178234335597,1
7,6114.0,1747.1741,0.28576612,1139.0033883829096,0.2608309575952927,1
7,2304.0,658.4175,0.2857715,330.3532914887567,0.20075158040865618,1
7,5343.0,1526.8508,0.28576657,964.6051637636084,0.252769250050924,1
7,3343.0,955.325,0.28576878,535.2127817473381,0.22415646370784265,1
7,16047.0,4585.6567,0.28576413,3629.887085685533,0.31670695160221496,1
7,3303.0,943.89453,0.28576887,527.0468675117384,0.22340962474687506,1
